image,tx_power,idx,y,pred,ok,acc,t_encode,t_decode
660,-20,4,frog,frog,1,0.8852459016393442,0.6758910990010918,0.0004911420001008082
661,-20,5,frog,cat,0,0.8709677419354839,0.6565498479994858,0.0004858089996560011
662,-20,7,frog,frog,1,0.873015873015873,0.6497057249998761,0.0004945309992763214
663,-20,19,frog,frog,1,0.875,0.661528898999677,0.0004898089991911547
664,-20,29,frog,frog,1,0.8769230769230769,0.6456423470008303,0.0004903270000795601
665,-20,30,frog,bird,0,0.8636363636363636,0.6740203810004459,0.0005461230011860607
666,-20,41,frog,frog,1,0.8656716417910447,0.6497984640009236,0.0004890679992968217
667,-20,43,frog,frog,1,0.8676470588235294,0.6764659999989817,0.0004819939986191457
668,-20,49,frog,frog,1,0.8695652173913043,0.6536558820007485,0.0005023829999117879
669,-20,59,frog,dog,0,0.8571428571428571,0.6854421520001779,0.0004939199989166809
670,-20,13,horse,horse,1,0.8591549295774648,0.6517390530007106,0.0005469010011438513
671,-20,17,horse,horse,1,0.8611111111111112,0.6798677549995773,0.000496642998768948
672,-20,20,horse,horse,1,0.863013698630137,0.6447214689997054,0.0004975129995727912
673,-20,48,horse,horse,1,0.8648648648648649,0.6766764420008258,0.0004988270011381246
674,-20,56,horse,horse,1,0.8666666666666667,0.6504724569986138,0.0005427899995993357
675,-20,57,horse,horse,1,0.868421052631579,0.6563589039997169,0.0004883279998466605
676,-20,60,horse,horse,1,0.8701298701298701,0.6712217099993723,0.0005573459984589135
677,-20,69,horse,horse,1,0.8717948717948718,0.6578016659987043,0.0005491600004461361
678,-20,83,horse,horse,1,0.8734177215189873,0.6726360630000272,0.0004904209999949671
679,-20,87,horse,horse,1,0.875,0.6583380109987047,0.00048803099889482837
680,-20,1,ship,ship,1,0.8765432098765432,0.6725169349992939,0.00048716099990997463
681,-20,2,ship,ship,1,0.8780487804878049,0.659113650001018,0.00046117999954731204
682,-20,15,ship,ship,1,0.8795180722891566,0.6722546229993895,0.0004879749994870508
683,-20,18,ship,ship,1,0.8809523809523809,0.6571439139988797,0.0004875859995081555
684,-20,51,ship,ship,1,0.8823529411764706,0.6621864280004957,0.0004992349986423505
685,-20,54,ship,ship,1,0.8837209302325582,0.6615763059999153,0.0004938639995089034
686,-20,55,ship,ship,1,0.8850574712643678,0.6521669359990483,0.0005006610008422285
687,-20,72,ship,ship,1,0.8863636363636364,0.683964558000298,0.00045488299838325474
688,-20,73,ship,ship,1,0.8876404494382022,0.6500279979991319,0.0004913650009257253
689,-20,79,ship,ship,1,0.8888888888888888,0.6838226710005983,0.00048812400018505286
690,-20,11,truck,truck,1,0.8901098901098901,0.6478431350005849,0.0005022349996579578
691,-20,14,truck,truck,1,0.8913043478260869,0.6765553679997538,0.0004971420003130333
692,-20,23,truck,truck,1,0.8924731182795699,0.6509323950012913,0.0004878090003330726
693,-20,28,truck,truck,1,0.8936170212765957,0.6828974029995152,0.0005944929998804582
694,-20,34,truck,truck,1,0.8947368421052632,0.6521240469992335,0.0004971239995938959
695,-20,38,truck,truck,1,0.8958333333333334,0.6825730560012744,0.000483161000374821
696,-20,45,truck,truck,1,0.8969072164948454,0.6523113599996577,0.0004861430006712908
697,-20,47,truck,ship,0,0.8877551020408163,0.657670833001248,0.0004924200002278667
698,-20,50,truck,truck,1,0.8888888888888888,0.6761803539993707,0.0004912719996355008
699,-20,76,truck,truck,1,0.89,0.66018826599975,0.0005060489984316519
